"","Var1","Var2","value"
"1724","word_freq_technology","word_freq_business",-0.0318627621514557
"1725","word_freq_business","word_freq_technology",-0.0318627621514557
"1726","word_freq_857","word_freq_people",-0.0318498398265928
"1727","word_freq_people","word_freq_857",-0.0318498398265928
"1728","char_freq_exclamationMark","char_freq_openSquareBracket",-0.0317690521656856
"1729","char_freq_openSquareBracket","char_freq_exclamationMark",-0.0317690521656856
"1730","word_freq_meeting","word_freq_85",0.0317178648599722
"1731","word_freq_85","word_freq_meeting",0.0317178648599722
"1732","word_freq_conference","word_freq_over",-0.0316934456509524
"1733","word_freq_over","word_freq_conference",-0.0316934456509524
"1734","word_freq_data","word_freq_email",-0.0316273685517479
"1735","word_freq_email","word_freq_data",-0.0316273685517479
"1736","word_freq_project","word_freq_free",-0.03155616360636
"1737","word_freq_free","word_freq_project",-0.03155616360636
"1738","char_freq_semic","word_freq_business",-0.0315423714705063
"1739","word_freq_business","char_freq_semic",-0.0315423714705063
"1740","word_freq_credit","word_freq_our",0.0315262154816226
"1741","word_freq_our","word_freq_credit",0.0315262154816226
"1742","char_freq_exclamationMark","word_freq_internet",0.0314538629665631
"1743","word_freq_internet","char_freq_exclamationMark",0.0314538629665631
"1744","word_freq_85","word_freq_credit",-0.0314145705270452
"1745","word_freq_credit","word_freq_85",-0.0314145705270452
"1746","word_freq_conference","word_freq_remove",-0.0314079887360865
"1747","word_freq_remove","word_freq_conference",-0.0314079887360865
"1748","word_freq_edu","word_freq_money",-0.0314014043162826
"1749","word_freq_money","word_freq_edu",-0.0314014043162826
"1750","word_freq_hpl","word_freq_addresses",-0.0312367434152119
"1751","word_freq_addresses","word_freq_hpl",-0.0312367434152119
"1752","word_freq_people","word_freq_our",0.0311262469316227
"1753","word_freq_our","word_freq_people",0.0311262469316227
"1754","word_freq_credit","word_freq_all",0.0311114218071368
"1755","word_freq_all","word_freq_credit",0.0311114218071368
"1756","char_freq_openBracket","word_freq_order",-0.0310026615025392
"1757","word_freq_order","char_freq_openBracket",-0.0310026615025392
"1758","word_freq_cs","word_freq_all",-0.0309555749542179
"1759","word_freq_all","word_freq_cs",-0.0309555749542179
"1760","char_freq_openBracket","word_freq_will",-0.0309396774021979
"1761","word_freq_will","char_freq_openBracket",-0.0309396774021979
"1762","word_freq_edu","word_freq_credit",-0.0308974610548587
"1763","word_freq_credit","word_freq_edu",-0.0308974610548587
"1764","word_freq_credit","word_freq_mail",0.0308593228704618
"1765","word_freq_mail","word_freq_credit",0.0308593228704618
"1766","char_freq_dollarSign","word_freq_conference",-0.030750550657888
"1767","word_freq_conference","char_freq_dollarSign",-0.030750550657888
"1768","word_freq_original","word_freq_over",-0.030615943855995
"1769","word_freq_over","word_freq_original",-0.030615943855995
"1770","capital_run_length_average","word_freq_you",-0.030592005763658
"1771","word_freq_you","capital_run_length_average",-0.030592005763658
"1772","word_freq_money","word_freq_remove",0.0305746031144409
"1773","word_freq_remove","word_freq_money",0.0305746031144409
"1774","char_freq_Hash","word_freq_will",-0.0304447226410145
"1775","word_freq_will","char_freq_Hash",-0.0304447226410145
"1776","word_freq_415","word_freq_money",-0.030398251615818
"1777","word_freq_money","word_freq_415",-0.030398251615818
"1778","word_freq_pm","word_freq_internet",-0.0303922039701112
"1779","word_freq_internet","word_freq_pm",-0.0303922039701112
"1780","char_freq_exclamationMark","char_freq_openBracket",-0.0303540871126061
"1781","char_freq_openBracket","char_freq_exclamationMark",-0.0303540871126061
"1782","word_freq_will","word_freq_order",0.0303435744621922
"1783","word_freq_order","word_freq_will",0.0303435744621922
"1784","word_freq_edu","word_freq_mail",-0.0303264750852171
"1785","word_freq_mail","word_freq_edu",-0.0303264750852171
"1786","word_freq_1999","word_freq_report",-0.0303156074286615
"1787","word_freq_report","word_freq_1999",-0.0303156074286615
"1788","word_freq_george","word_freq_address",-0.0303068844841959
"1789","word_freq_address","word_freq_george",-0.0303068844841959
"1790","capital_run_length_longest","word_freq_85",-0.0302359378688615
"1791","word_freq_85","capital_run_length_longest",-0.0302359378688615
"1792","word_freq_conference","word_freq_000",-0.0301552363213784
"1793","word_freq_000","word_freq_conference",-0.0301552363213784
"1794","word_freq_project","word_freq_internet",-0.0301341987174371
"1795","word_freq_internet","word_freq_project",-0.0301341987174371
"1796","word_freq_font","word_freq_people",-0.0299780536006019
"1797","word_freq_people","word_freq_font",-0.0299780536006019
"1798","word_freq_conference","word_freq_business",-0.0299465920110357
"1799","word_freq_business","word_freq_conference",-0.0299465920110357
"1800","word_freq_direct","word_freq_free",-0.0299063474894942
"1801","word_freq_free","word_freq_direct",-0.0299063474894942
"1802","word_freq_direct","word_freq_over",-0.0298657006156578
"1803","word_freq_over","word_freq_direct",-0.0298657006156578
"1804","word_freq_lab","word_freq_george",0.029776366462578
"1805","word_freq_george","word_freq_lab",0.029776366462578
"1806","word_freq_857","word_freq_money",-0.0297274068187164
"1807","word_freq_money","word_freq_857",-0.0297274068187164
"1808","word_freq_internet","word_freq_our",0.0295977348902397
"1809","word_freq_our","word_freq_internet",0.0295977348902397
"1810","char_freq_openSquareBracket","word_freq_free",-0.0295599088674975
"1811","word_freq_free","char_freq_openSquareBracket",-0.0295599088674975
"1812","word_freq_cs","word_freq_email",-0.0294796283951273
"1813","word_freq_email","word_freq_cs",-0.0294796283951273
"1814","word_freq_cs","word_freq_over",-0.0294567658405942
"1815","word_freq_over","word_freq_cs",-0.0294567658405942
"1816","word_freq_table","word_freq_all",0.0293386961237483
"1817","word_freq_all","word_freq_table",0.0293386961237483
"1818","capital_run_length_average","word_freq_receive",0.0292580422762916
"1819","word_freq_receive","capital_run_length_average",0.0292580422762916
"1820","capital_run_length_longest","word_freq_pm",-0.0292290783755774
"1821","word_freq_pm","capital_run_length_longest",-0.0292290783755774
"1822","word_freq_telnet","word_freq_email",0.0292238113933287
"1823","word_freq_email","word_freq_telnet",0.0292238113933287
"1824","word_freq_650","word_freq_address",-0.0292212380707409
"1825","word_freq_address","word_freq_650",-0.0292212380707409
"1826","char_freq_semic","word_freq_hp",0.0291812527147122
"1827","word_freq_hp","char_freq_semic",0.0291812527147122
"1828","word_freq_labs","word_freq_report",-0.0289753414412804
"1829","word_freq_report","word_freq_labs",-0.0289753414412804
"1830","char_freq_exclamationMark","word_freq_edu",-0.0288452860050047
"1831","word_freq_edu","char_freq_exclamationMark",-0.0288452860050047
"1832","word_freq_project","word_freq_over",-0.0288264825825215
"1833","word_freq_over","word_freq_project",-0.0288264825825215
"1834","capital_run_length_total","word_freq_direct",-0.0288055078176589
"1835","word_freq_direct","capital_run_length_total",-0.0288055078176589
"1836","word_freq_meeting","word_freq_credit",-0.028772854323361
"1837","word_freq_credit","word_freq_meeting",-0.028772854323361
"1838","char_freq_openBracket","word_freq_george",-0.0287477323966347
"1839","word_freq_george","char_freq_openBracket",-0.0287477323966347
"1840","word_freq_free","word_freq_will",-0.0286988494238
"1841","word_freq_will","word_freq_free",-0.0286988494238
"1842","char_freq_openBracket","word_freq_data",0.028655495652673
"1843","word_freq_data","char_freq_openBracket",0.028655495652673
"1844","word_freq_hpl","word_freq_email",-0.0285724933817228
"1845","word_freq_email","word_freq_hpl",-0.0285724933817228
"1846","word_freq_lab","word_freq_addresses",-0.028513024390851
"1847","word_freq_addresses","word_freq_lab",-0.028513024390851
"1848","word_freq_pm","word_freq_credit",-0.0285118561942433
"1849","word_freq_credit","word_freq_pm",-0.0285118561942433
"1850","word_freq_addresses","word_freq_make",0.0284387947988517
"1851","word_freq_make","word_freq_addresses",0.0284387947988517
"1852","word_freq_cs","word_freq_free",-0.0283421233637806
"1853","word_freq_free","word_freq_cs",-0.0283421233637806
"1854","word_freq_original","word_freq_credit",-0.0283291854577272
"1855","word_freq_credit","word_freq_original",-0.0283291854577272
"1856","char_freq_openSquareBracket","word_freq_people",-0.028282990597616
"1857","word_freq_people","char_freq_openSquareBracket",-0.028282990597616
"1858","word_freq_technology","word_freq_address",-0.0281981954713992
"1859","word_freq_address","word_freq_technology",-0.0281981954713992
"1860","word_freq_font","word_freq_3d",0.0281024671417308
"1861","word_freq_3d","word_freq_font",0.0281024671417308
"1862","word_freq_conference","word_freq_free",-0.0280843863670216
"1863","word_freq_free","word_freq_conference",-0.0280843863670216
"1864","word_freq_email","word_freq_report",-0.028065292012092
"1865","word_freq_report","word_freq_email",-0.028065292012092
"1866","word_freq_george","word_freq_report",-0.0280392341982576
"1867","word_freq_report","word_freq_george",-0.0280392341982576
"1868","word_freq_lab","word_freq_credit",-0.0279107654796781
"1869","word_freq_credit","word_freq_lab",-0.0279107654796781
"1870","capital_run_length_longest","word_freq_font",0.0277747658406195
"1871","word_freq_font","capital_run_length_longest",0.0277747658406195
"1872","capital_run_length_longest","word_freq_857",-0.0277315195454166
"1873","word_freq_857","capital_run_length_longest",-0.0277315195454166
"1874","char_freq_semic","word_freq_will",-0.0277109083949625
"1875","word_freq_will","char_freq_semic",-0.0277109083949625
"1876","word_freq_labs","word_freq_email",0.0276979778490997
"1877","word_freq_email","word_freq_labs",0.0276979778490997
"1878","word_freq_415","word_freq_make",-0.0276899990270144
"1879","word_freq_make","word_freq_415",-0.0276899990270144
"1880","word_freq_credit","word_freq_free",0.0276647152247927
"1881","word_freq_free","word_freq_credit",0.0276647152247927
"1882","char_freq_openSquareBracket","word_freq_remove",-0.0276532445274749
"1883","word_freq_remove","char_freq_openSquareBracket",-0.0276532445274749
"1884","word_freq_data","word_freq_credit",-0.0276448586662575
"1885","word_freq_credit","word_freq_data",-0.0276448586662575
"1886","word_freq_edu","word_freq_direct",-0.0275913516097955
"1887","word_freq_direct","word_freq_edu",-0.0275913516097955
"1888","word_freq_pm","word_freq_email",-0.0275788683682384
"1889","word_freq_email","word_freq_pm",-0.0275788683682384
"1890","word_freq_labs","word_freq_address",-0.0275077247229599
"1891","word_freq_address","word_freq_labs",-0.0275077247229599
"1892","capital_run_length_longest","word_freq_telnet",-0.0274492059010277
"1893","word_freq_telnet","capital_run_length_longest",-0.0274492059010277
"1894","char_freq_semic","word_freq_internet",-0.0274317871790893
"1895","word_freq_internet","char_freq_semic",-0.0274317871790893
"1896","word_freq_650","word_freq_font",-0.0273911546870016
"1897","word_freq_font","word_freq_650",-0.0273911546870016
"1898","word_freq_lab","word_freq_people",-0.0273877870509157
"1899","word_freq_people","word_freq_lab",-0.0273877870509157
"1900","char_freq_semic","word_freq_000",-0.0273621131797441
"1901","word_freq_000","char_freq_semic",-0.0273621131797441
"1902","word_freq_technology","word_freq_font",-0.0272005630289344
"1903","word_freq_font","word_freq_technology",-0.0272005630289344
"1904","capital_run_length_average","word_freq_re",-0.0269791973904659
"1905","word_freq_re","capital_run_length_average",-0.0269791973904659
"1906","word_freq_415","word_freq_our",-0.0269598449469007
"1907","word_freq_our","word_freq_415",-0.0269598449469007
"1908","word_freq_george","word_freq_font",-0.0269306737979582
"1909","word_freq_font","word_freq_george",-0.0269306737979582
"1910","word_freq_lab","word_freq_mail",-0.0269030833333264
"1911","word_freq_mail","word_freq_lab",-0.0269030833333264
"1912","word_freq_table","word_freq_our",-0.0269000064532844
"1913","word_freq_our","word_freq_table",-0.0269000064532844
"1914","char_freq_semic","word_freq_free",-0.0268408455296538
"1915","word_freq_free","char_freq_semic",-0.0268408455296538
"1916","word_freq_857","word_freq_our",-0.0267483003858581
"1917","word_freq_our","word_freq_857",-0.0267483003858581
"1918","word_freq_project","word_freq_mail",-0.0266541041230163
"1919","word_freq_mail","word_freq_project",-0.0266541041230163
"1920","word_freq_labs","word_freq_font",-0.0266133203779498
"1921","word_freq_font","word_freq_labs",-0.0266133203779498
"1922","word_freq_telnet","word_freq_credit",-0.0265909421411237
"1923","word_freq_credit","word_freq_telnet",-0.0265909421411237
"1924","char_freq_exclamationMark","word_freq_conference",-0.0265759416757253
"1925","word_freq_conference","char_freq_exclamationMark",-0.0265759416757253
"1926","capital_run_length_longest","word_freq_free",0.0265281841662782
"1927","word_freq_free","capital_run_length_longest",0.0265281841662782
"1928","word_freq_pm","word_freq_report",-0.0265164753931985
"1929","word_freq_report","word_freq_pm",-0.0265164753931985
"1930","char_freq_semic","word_freq_make",-0.0265049846470936
"1931","word_freq_make","char_freq_semic",-0.0265049846470936
"1932","word_freq_font","word_freq_email",-0.0264956103105617
"1933","word_freq_email","word_freq_font",-0.0264956103105617
"1934","word_freq_telnet","word_freq_addresses",-0.0264659648770593
"1935","word_freq_addresses","word_freq_telnet",-0.0264659648770593
"1936","char_freq_dollarSign","char_freq_openSquareBracket",-0.0263998299741553
"1937","char_freq_openSquareBracket","char_freq_dollarSign",-0.0263998299741553
"1938","char_freq_openSquareBracket","word_freq_our",-0.0263896199734983
"1939","word_freq_our","char_freq_openSquareBracket",-0.0263896199734983
"1940","capital_run_length_total","word_freq_cs",-0.0263730954045445
"1941","word_freq_cs","capital_run_length_total",-0.0263730954045445
"1942","word_freq_conference","word_freq_all",-0.0263438313110071
"1943","word_freq_all","word_freq_conference",-0.0263438313110071
"1944","word_freq_1999","word_freq_will",-0.0263287542791097
"1945","word_freq_will","word_freq_1999",-0.0263287542791097
"1946","word_freq_people","word_freq_internet",0.0262737648122702
"1947","word_freq_internet","word_freq_people",0.0262737648122702
"1948","word_freq_meeting","word_freq_make",-0.0260696884614753
"1949","word_freq_make","word_freq_meeting",-0.0260696884614753
"1950","word_freq_conference","word_freq_order",-0.0260172003040766
"1951","word_freq_order","word_freq_conference",-0.0260172003040766
"1952","capital_run_length_longest","word_freq_data",-0.0259187865592533
"1953","word_freq_data","capital_run_length_longest",-0.0259187865592533
"1954","capital_run_length_longest","word_freq_project",-0.0259181164739274
"1955","word_freq_project","capital_run_length_longest",-0.0259181164739274
"1956","char_freq_exclamationMark","word_freq_cs",-0.0259107292357851
"1957","word_freq_cs","char_freq_exclamationMark",-0.0259107292357851
"1958","word_freq_cs","word_freq_money",-0.0257025262862459
"1959","word_freq_money","word_freq_cs",-0.0257025262862459
"1960","word_freq_free","word_freq_mail",0.0256012258011073
"1961","word_freq_mail","word_freq_free",0.0256012258011073
"1962","char_freq_exclamationMark","word_freq_our",0.0255090034086533
"1963","word_freq_our","char_freq_exclamationMark",0.0255090034086533
"1964","capital_run_length_average","word_freq_george",-0.0255041004966527
"1965","word_freq_george","capital_run_length_average",-0.0255041004966527
"1966","word_freq_parts","word_freq_will",-0.0254833035974913
"1967","word_freq_will","word_freq_parts",-0.0254833035974913
"1968","word_freq_85","word_freq_addresses",-0.0253763535844361
"1969","word_freq_addresses","word_freq_85",-0.0253763535844361
"1970","char_freq_openSquareBracket","word_freq_receive",-0.0251826207997264
"1971","word_freq_receive","char_freq_openSquareBracket",-0.0251826207997264
"1972","word_freq_meeting","word_freq_address",-0.025177282673148
"1973","word_freq_address","word_freq_meeting",-0.025177282673148
"1974","word_freq_project","word_freq_data",0.0250886929588575
"1975","word_freq_data","word_freq_project",0.0250886929588575
"1976","word_freq_cs","word_freq_mail",-0.0250836393949906
"1977","word_freq_mail","word_freq_cs",-0.0250836393949906
"1978","word_freq_cs","word_freq_pm",0.0250610523093079
"1979","word_freq_pm","word_freq_cs",0.0250610523093079
"1980","char_freq_semic","word_freq_650",-0.0250198267997665
"1981","word_freq_650","char_freq_semic",-0.0250198267997665
"1982","char_freq_exclamationMark","word_freq_receive",0.0249921410199328
"1983","word_freq_receive","char_freq_exclamationMark",0.0249921410199328
"1984","word_freq_technology","word_freq_email",0.0249246037995955
"1985","word_freq_email","word_freq_technology",0.0249246037995955
"1986","word_freq_data","word_freq_address",-0.0249027214860667
"1987","word_freq_address","word_freq_data",-0.0249027214860667
"1988","char_freq_exclamationMark","word_freq_pm",-0.0248457944828225
"1989","word_freq_pm","char_freq_exclamationMark",-0.0248457944828225
"1990","word_freq_over","word_freq_address",-0.0248398311223678
"1991","word_freq_address","word_freq_over",-0.0248398311223678
"1992","word_freq_1999","word_freq_85",0.0247379035505476
"1993","word_freq_85","word_freq_1999",0.0247379035505476
"1994","char_freq_semic","word_freq_re",-0.0246980643473903
"1995","word_freq_re","char_freq_semic",-0.0246980643473903
"1996","word_freq_original","word_freq_will",-0.0246277420595842
"1997","word_freq_will","word_freq_original",-0.0246277420595842
"1998","word_freq_direct","word_freq_report",-0.0246230702289559
"1999","word_freq_report","word_freq_direct",-0.0246230702289559
"2000","word_freq_85","word_freq_report",-0.0245971951044969
"2001","word_freq_report","word_freq_85",-0.0245971951044969
"2002","capital_run_length_longest","word_freq_415",-0.0245319935740078
"2003","word_freq_415","capital_run_length_longest",-0.0245319935740078
"2004","word_freq_project","word_freq_people",-0.0244451520898162
"2005","word_freq_people","word_freq_project",-0.0244451520898162
"2006","word_freq_direct","word_freq_receive",-0.0244403955292368
"2007","word_freq_receive","word_freq_direct",-0.0244403955292368
"2008","word_freq_telnet","word_freq_mail",-0.0244225853282675
"2009","word_freq_mail","word_freq_telnet",-0.0244225853282675
"2010","word_freq_font","word_freq_make",-0.0243487218857511
"2011","word_freq_make","word_freq_font",-0.0243487218857511
"2012","word_freq_original","word_freq_make",-0.0242924591899497
"2013","word_freq_make","word_freq_original",-0.0242924591899497
"2014","capital_run_length_average","word_freq_hpl",-0.0242343925414676
"2015","word_freq_hpl","capital_run_length_average",-0.0242343925414676
"2016","word_freq_edu","word_freq_addresses",-0.0242210599532217
"2017","word_freq_addresses","word_freq_edu",-0.0242210599532217
"2018","word_freq_edu","word_freq_telnet",-0.0242073066211729
"2019","word_freq_telnet","word_freq_edu",-0.0242073066211729
"2020","word_freq_415","word_freq_credit",-0.0241937038076176
"2021","word_freq_credit","word_freq_415",-0.0241937038076176
"2022","word_freq_cs","word_freq_85",0.0241868843933523
"2023","word_freq_85","word_freq_cs",0.0241868843933523
"2024","word_freq_85","word_freq_address",-0.0240582121896603
"2025","word_freq_address","word_freq_85",-0.0240582121896603
"2026","word_freq_direct","word_freq_pm",0.0240248759437316
"2027","word_freq_pm","word_freq_direct",0.0240248759437316
"2028","word_freq_1999","word_freq_address",-0.0240130460731336
"2029","word_freq_address","word_freq_1999",-0.0240130460731336
"2030","char_freq_Hash","word_freq_re",-0.0238783204219052
"2031","word_freq_re","char_freq_Hash",-0.0238783204219052
"2032","word_freq_edu","word_freq_address",-0.0238581562981118
"2033","word_freq_address","word_freq_edu",-0.0238581562981118
"2034","word_freq_our","word_freq_address",-0.0237599118265958
"2035","word_freq_address","word_freq_our",-0.0237599118265958
"2036","word_freq_font","word_freq_you",-0.023681400482469
"2037","word_freq_you","word_freq_font",-0.023681400482469
"2038","capital_run_length_longest","word_freq_cs",-0.0236579099637155
"2039","word_freq_cs","capital_run_length_longest",-0.0236579099637155
"2040","word_freq_edu","word_freq_lab",-0.0235776816195487
"2041","word_freq_lab","word_freq_edu",-0.0235776816195487
"2042","word_freq_project","word_freq_money",-0.0235220770112207
"2043","word_freq_money","word_freq_project",-0.0235220770112207
"2044","word_freq_857","word_freq_credit",-0.0234708784968823
"2045","word_freq_credit","word_freq_857",-0.0234708784968823
"2046","char_freq_semic","word_freq_people",-0.0234452264556045
"2047","word_freq_people","char_freq_semic",-0.0234452264556045
"2048","word_freq_85","word_freq_font",-0.0233293929826119
"2049","word_freq_font","word_freq_85",-0.0233293929826119
"2050","char_freq_Hash","char_freq_openBracket",0.0233216267790411
"2051","char_freq_openBracket","char_freq_Hash",0.0233216267790411
"2052","word_freq_415","word_freq_addresses",-0.0233131888480927
"2053","word_freq_addresses","word_freq_415",-0.0233131888480927
"2054","word_freq_parts","word_freq_data",0.0232894974753377
"2055","word_freq_data","word_freq_parts",0.0232894974753377
"2056","word_freq_original","word_freq_mail",0.0232002401775342
"2057","word_freq_mail","word_freq_original",0.0232002401775342
"2058","word_freq_cs","word_freq_will",-0.0231968281411115
"2059","word_freq_will","word_freq_cs",-0.0231968281411115
"2060","word_freq_000","word_freq_font",0.023165467958264
"2061","word_freq_font","word_freq_000",0.023165467958264
"2062","word_freq_addresses","word_freq_will",0.0231518185849876
"2063","word_freq_will","word_freq_addresses",0.0231518185849876
"2064","word_freq_our","word_freq_make",0.0231186306018672
"2065","word_freq_make","word_freq_our",0.0231186306018672
"2066","word_freq_meeting","word_freq_technology",-0.0230012927783724
"2067","word_freq_technology","word_freq_meeting",-0.0230012927783724
"2068","word_freq_direct","word_freq_money",-0.022946489867226
"2069","word_freq_money","word_freq_direct",-0.022946489867226
"2070","word_freq_857","word_freq_addresses",-0.0229207795528579
"2071","word_freq_addresses","word_freq_857",-0.0229207795528579
"2072","char_freq_semic","word_freq_george",-0.0227235399262803
"2073","word_freq_george","char_freq_semic",-0.0227235399262803
"2074","word_freq_report","word_freq_remove",-0.0227226998446321
"2075","word_freq_remove","word_freq_report",-0.0227226998446321
"2076","word_freq_conference","word_freq_receive",-0.0226887371254719
"2077","word_freq_receive","word_freq_conference",-0.0226887371254719
"2078","capital_run_length_total","word_freq_address",-0.0226796974137336
"2079","word_freq_address","capital_run_length_total",-0.0226796974137336
"2080","char_freq_Hash","word_freq_1999",-0.0226371169818938
"2081","word_freq_1999","char_freq_Hash",-0.0226371169818938
"2082","char_freq_openSquareBracket","char_freq_openBracket",0.022316164285141
"2083","char_freq_openBracket","char_freq_openSquareBracket",0.022316164285141
"2084","word_freq_direct","word_freq_remove",-0.0221205526119239
"2085","word_freq_remove","word_freq_direct",-0.0221205526119239
"2086","word_freq_project","word_freq_make",-0.0221157759011476
"2087","word_freq_make","word_freq_project",-0.0221157759011476
"2088","word_freq_1999","word_freq_650",0.022081854740879
"2089","word_freq_650","word_freq_1999",0.022081854740879
"2090","capital_run_length_longest","word_freq_3d",0.022080540256915
"2091","word_freq_3d","capital_run_length_longest",0.022080540256915
"2092","word_freq_edu","word_freq_people",-0.0219456566277058
"2093","word_freq_people","word_freq_edu",-0.0219456566277058
"2094","word_freq_lab","word_freq_address",-0.021939733545755
"2095","word_freq_address","word_freq_lab",-0.021939733545755
"2096","word_freq_parts","word_freq_hpl",0.0218647172226196
"2097","word_freq_hpl","word_freq_parts",0.0218647172226196
"2098","capital_run_length_longest","word_freq_will",0.021774045999754
"2099","word_freq_will","capital_run_length_longest",0.021774045999754
"2100","word_freq_hp","word_freq_will",-0.0217552366860516
"2101","word_freq_will","word_freq_hp",-0.0217552366860516
"2102","char_freq_semic","word_freq_85",-0.0215918551214222
"2103","word_freq_85","char_freq_semic",-0.0215918551214222
"2104","word_freq_85","word_freq_email",0.0215712921900632
"2105","word_freq_email","word_freq_85",0.0215712921900632
"2106","word_freq_original","word_freq_font",-0.0215667026749496
"2107","word_freq_font","word_freq_original",-0.0215667026749496
"2108","word_freq_direct","word_freq_font",-0.0215365968894676
"2109","word_freq_font","word_freq_direct",-0.0215365968894676
"2110","capital_run_length_average","word_freq_font",0.0214973201085945
"2111","word_freq_font","capital_run_length_average",0.0214973201085945
"2112","word_freq_direct","word_freq_our",-0.0214419000737584
"2113","word_freq_our","word_freq_direct",-0.0214419000737584
"2114","char_freq_openBracket","word_freq_credit",-0.0214307989500134
"2115","word_freq_credit","char_freq_openBracket",-0.0214307989500134
"2116","capital_run_length_total","word_freq_3d",0.0213691144526909
"2117","word_freq_3d","capital_run_length_total",0.0213691144526909
"2118","word_freq_font","word_freq_your",-0.0213610395412037
"2119","word_freq_your","word_freq_font",-0.0213610395412037
"2120","word_freq_table","word_freq_email",0.0213165381111066
"2121","word_freq_email","word_freq_table",0.0213165381111066
"2122","word_freq_credit","word_freq_make",0.0212945240119044
"2123","word_freq_make","word_freq_credit",0.0212945240119044
"2124","word_freq_conference","word_freq_internet",-0.0212235977157813
"2125","word_freq_internet","word_freq_conference",-0.0212235977157813
"2126","char_freq_openBracket","word_freq_make",-0.0211958084040868
"2127","word_freq_make","char_freq_openBracket",-0.0211958084040868
"2128","word_freq_project","word_freq_business",-0.0210965971632189
"2129","word_freq_business","word_freq_project",-0.0210965971632189
"2130","word_freq_font","word_freq_business",-0.0210450791360419
"2131","word_freq_business","word_freq_font",-0.0210450791360419
"2132","word_freq_pm","word_freq_85",0.0210285821639609
"2133","word_freq_85","word_freq_pm",0.0210285821639609
"2134","word_freq_edu","word_freq_report",-0.0209938845700654
"2135","word_freq_report","word_freq_edu",-0.0209938845700654
"2136","char_freq_Hash","word_freq_email",0.0209781609304757
"2137","word_freq_email","char_freq_Hash",0.0209781609304757
"2138","word_freq_cs","word_freq_report",-0.0209660051968028
"2139","word_freq_report","word_freq_cs",-0.0209660051968028
"2140","char_freq_Hash","char_freq_exclamationMark",0.0209244117201207
"2141","char_freq_exclamationMark","char_freq_Hash",0.0209244117201207
"2142","word_freq_data","word_freq_george",-0.0209004443203907
"2143","word_freq_george","word_freq_data",-0.0209004443203907
"2144","char_freq_semic","word_freq_credit",-0.0208505925302088
"2145","word_freq_credit","char_freq_semic",-0.0208505925302088
"2146","word_freq_edu","word_freq_font",-0.0208490774071459
"2147","word_freq_font","word_freq_edu",-0.0208490774071459
"2148","word_freq_order","word_freq_our",0.0208233065706684
"2149","word_freq_our","word_freq_order",0.0208233065706684
"2150","word_freq_conference","word_freq_addresses",-0.0208176775193579
"2151","word_freq_addresses","word_freq_conference",-0.0208176775193579
"2152","char_freq_openSquareBracket","word_freq_money",-0.0207983109131456
"2153","word_freq_money","char_freq_openSquareBracket",-0.0207983109131456
"2154","char_freq_Hash","word_freq_hpl",-0.0206914046796788
"2155","word_freq_hpl","char_freq_Hash",-0.0206914046796788
"2156","word_freq_cs","word_freq_650",0.0206761246726732
"2157","word_freq_650","word_freq_cs",0.0206761246726732
"2158","word_freq_you","word_freq_internet",0.0206406546993321
"2159","word_freq_internet","word_freq_you",0.0206406546993321
"2160","char_freq_Hash","word_freq_george",-0.0205605221832111
"2161","word_freq_george","char_freq_Hash",-0.0205605221832111
"2162","word_freq_direct","word_freq_data",-0.0205457724606904
"2163","word_freq_data","word_freq_direct",-0.0205457724606904
"2164","char_freq_exclamationMark","char_freq_semic",0.0205391365657218
"2165","char_freq_semic","char_freq_exclamationMark",0.0205391365657218
"2166","word_freq_000","word_freq_address",-0.0205016006354746
"2167","word_freq_address","word_freq_000",-0.0205016006354746
"2168","word_freq_meeting","word_freq_font",-0.020389046256335
"2169","word_freq_font","word_freq_meeting",-0.020389046256335
"2170","word_freq_3d","word_freq_all",-0.0202462310459395
"2171","word_freq_all","word_freq_3d",-0.0202462310459395
"2172","word_freq_font","word_freq_our",-0.0202074829179354
"2173","word_freq_our","word_freq_font",-0.0202074829179354
"2174","char_freq_Hash","word_freq_000",0.0201395161131977
"2175","word_freq_000","char_freq_Hash",0.0201395161131977
"2176","word_freq_cs","word_freq_credit",-0.0201160647631775
"2177","word_freq_credit","word_freq_cs",-0.0201160647631775
"2178","word_freq_85","word_freq_mail",-0.0200918301335984
"2179","word_freq_mail","word_freq_85",-0.0200918301335984
"2180","word_freq_cs","word_freq_technology",-0.0200776243566823
"2181","word_freq_technology","word_freq_cs",-0.0200776243566823
"2182","capital_run_length_total","word_freq_will",0.0200762468384752
"2183","word_freq_will","capital_run_length_total",0.0200762468384752
"2184","word_freq_original","word_freq_email",-0.019975056025021
"2185","word_freq_email","word_freq_original",-0.019975056025021
"2186","word_freq_data","word_freq_will",-0.0199182479399531
"2187","word_freq_will","word_freq_data",-0.0199182479399531
"2188","char_freq_Hash","word_freq_over",0.0198943332219546
"2189","word_freq_over","char_freq_Hash",0.0198943332219546
"2190","word_freq_free","word_freq_over",0.0198654845232491
"2191","word_freq_over","word_freq_free",0.0198654845232491
"2192","word_freq_edu","word_freq_data",-0.0198520791290045
"2193","word_freq_data","word_freq_edu",-0.0198520791290045
"2194","char_freq_semic","word_freq_labs",-0.0198450619174213
"2195","word_freq_labs","char_freq_semic",-0.0198450619174213
"2196","word_freq_remove","word_freq_3d",0.0197837467703967
"2197","word_freq_3d","word_freq_remove",0.0197837467703967
